avg     	gen	max     	min     	std    	time   
-2187.3 	66 	-2181.88	-2714.27	28.9922	580.677
-2189.47	67 	-2181.88	-3365.42	72.5936	588.956
-2184.74	68 	-2181.88	-2345.13	10.651 	597.222
-2184.61	69 	-2181.88	-2384.53	11.6728	605.583
-2184.77	70 	-2181.88	-2403.54	14.1512	613.787
-2184.17	71 	-2181.88	-2316.07	8.72585	622.066
-2185.08	72 	-2180.54	-2353.59	14.1295	630.303
-2183.9 	73 	-2180.54	-2276.91	8.93822	638.796
-2183.82	74 	-2180.54	-2434.63	15.5281	647.374
-2185.65	75 	-2180.54	-2508.47	23.8756	656.051
-2186.28	76 	-2180.54	-2656.2 	32.6892	664.476
-2184.62	77 	-2180.54	-2660.82	25.1816	673.233
-2182.37	78 	-2180.54	-2282.84	9.09107	681.583
-2186.94	79 	-2180.54	-2897.13	48.6625	690.326
-2182.72	80 	-2180.54	-2310.38	11.1258	698.588
-2183.41	81 	-2180.54	-2369.27	16.0396	707.069
-2182.93	82 	-2180.54	-2317.66	12.1601	715.551
-2182.82	83 	-2180.54	-2298.96	9.92281	724.056
-2182.94	84 	-2180.54	-2360.61	13.9936	732.471
-2183.33	85 	-2180.54	-2307.06	12.7057	740.89 
-2184.3 	86 	-2180.54	-2525.24	22.1772	749.379
-2183.49	87 	-2180.54	-2407.26	17.3423	757.74 
-2182.79	88 	-2180.54	-2320.96	11.4408	765.998
-2183.24	89 	-2180.34	-2522.06	17.8718	774.513
-2182.61	90 	-2180.34	-2269.54	10.4265	782.948
-2183.4 	91 	-2180.34	-2323.44	13.3012	791.448
-2184.19	92 	-2180.34	-3083.53	41.5448	799.86 
-2183.99	93 	-2180.34	-2544.7 	24.1455	808.363
-2183.05	94 	-2180.34	-2365.18	14.0761	816.908
-2182.68	95 	-2180.34	-2487.07	16.0501	825.47 
-2183.27	96 	-2180.34	-2337.38	16.3355	833.714
-2184.07	97 	-2180.34	-2504.5 	21.7401	842.128
-2181.44	98 	-2180.34	-2233.71	5.06668	850.742
-2182.87	99 	-2180.33	-2449.9 	16.0648	859.332
avg     	gen	max     	min     	std    	time   
-3088.42	0  	-2443.38	-5803.25	435.097	22.0998
-2868.7 	1  	-2424.13	-4929.57	284.948	30.4813
-2766.85	2  	-2387.82	-4476.36	273.812	39.0695
-2662.55	3  	-2323.94	-3949.48	196.144	47.4242
-2603.76	4  	-2323.94	-4052.31	204.634	55.8781
-2541.67	5  	-2323.94	-4088.76	192.441	64.4275
-2490.2 	6  	-2317.2 	-3921.63	162.862	72.7018
-2470.6 	7  	-2317.2 	-3913.5 	177.713	81.3434
-2419.01	8  	-2307.97	-3048.48	100.38 	90.04  
-2393.53	9  	-2292.24	-4291.62	115.884	98.5157
-2357   	10 	-2269.6 	-2798.09	43.4507	106.944
-2337.25	11 	-2269.6 	-2514.67	31.0514	115.445
-2321.03	12 	-2268.12	-2453.48	24.0783	123.654
-2310.57	13 	-2233.52	-2688.72	33.783 	132.301
-2295.65	14 	-2231.17	-2565.78	28.3404	140.976
-2282.19	15 	-2228.24	-2398.02	25.7217	149.271
-2268.51	16 	-2221.62	-2472.08	25.0125	157.904
-2259.38	17 	-2211.03	-2703.8 	40.5806	166.545
-2246.42	18 	-2205.84	-2334.64	17.3619	174.957
-2237.91	19 	-2201.32	-2575.32	21.3514	183.628
-2229.64	20 	-2201.32	-2438.85	17.4708	192.407
-2225.03	21 	-2198.01	-2681.34	29.3502	201.078
-2215.43	22 	-2191.44	-2363.9 	13.5042	209.817
-2208.53	23 	-2190.63	-2319.71	11.0127	217.939
-2205.78	24 	-2184.46	-2439.57	22.8119	226.63 
-2198.76	25 	-2175.66	-2308.47	12.2562	235.196
-2199.47	26 	-2175.66	-4827.36	120.786	243.911
-2190.2 	27 	-2175.66	-2374.41	15.701 	252.256
-2186.79	28 	-2174.14	-2358.46	10.7387	260.829
-2184.82	29 	-2169.67	-2337.17	12.308 	269.319
-2183.14	30 	-2168.67	-2581.31	22.7748	277.563
-2179.44	31 	-2167.56	-2305.52	12.5893	285.963
-2179.32	32 	-2166.14	-3424.29	62.2669	294.152
-2175.39	33 	-2166.14	-2383.96	18.1425	302.509
-2172.11	34 	-2164.56	-2257.17	7.93868	311.02 
-2174.61	35 	-2162.29	-2747.36	36.7209	319.536
-2169.85	36 	-2162.29	-2379   	11.6184	327.721
-2170.39	37 	-2162.16	-2358.15	16.4221	336.207
-2171.91	38 	-2161.87	-3299.76	54.7886	344.713
-2166.49	39 	-2158.87	-2293.97	12.0209	353.191
-2165.59	40 	-2158.87	-2316.36	12.6047	361.192
-2164.98	41 	-2158.85	-2274.62	12.8368	369.567
-2166.02	42 	-2157.32	-2611.46	33.2099	377.884
-2169.67	43 	-2157.32	-3391.06	79.8978	386.402
-2162.78	44 	-2156.37	-2512.14	18.6624	394.718
-2160.74	45 	-2156.03	-2257.31	8.0093 	403.026
-2162.55	46 	-2156.03	-2535.14	27.1325	411.5  
-2160.09	47 	-2155.43	-2253.75	10.2857	419.715
-2159.86	48 	-2155.08	-2439.16	21.2946	428.256
-2159.29	49 	-2155.08	-2268.58	10.6411	436.557
-2158.74	50 	-2153.65	-2342.37	14.8666	445.048
-2157.85	51 	-2153.26	-2425.95	15.0233	453.706
-2159.12	52 	-2153.26	-2600.87	27.2601	462.166
