% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1565 +3.975493169e+01 +3.975493169e+01 +6.905049317e+02 +6.905049317e+02 -4.4941e+00 -4.9007e-02 -2.4967e+00 +4.1441e+00 -8.5437e-02 -2.4567e+00 -2.8759e+00 -3.2448e+00 -1.0318e-01 +7.2894e-01 +4.5695e+00 +5.6716e-01 +2.2850e+00 +1.4230e+00 -2.7753e+00 -1.5035e+00 +8.3171e-01 +1.3148e+00 +1.2184e+00 +3.3712e+00
% function evaluation | noise-free fitness - Fopt (3.808600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.353787313e+03 +3.353787313e+03 +3.734647313e+03 +3.734647313e+03 +2.9205e+00 +3.3274e+00 +4.8722e+00 +3.5922e+00 +1.6833e+00 +2.8072e-02 +2.7206e+00 +3.3000e+00 +4.5179e+00 -2.5308e+00 +3.1999e+00 -4.3004e+00 -3.7604e+00 +9.4956e-01 -1.7395e+00 +1.7234e+00 -3.0522e+00 +2.9408e+00 +4.0456e+00 -3.1787e+00
87 +2.508556581e+03 +2.508556581e+03 +2.889416581e+03 +2.889416581e+03 -9.7901e-01 -3.5815e-01 +4.1691e+00 -6.5824e+00 +3.7001e-01 -3.3154e-01 -3.8502e-01 -1.3415e+00 +6.7770e+00 -1.5026e+00 +4.4368e+00 -4.7976e+00 +4.4850e-02 -4.9765e+00 -8.8251e+00 -5.6086e+00 +5.8318e+00 +3.1439e+00 -2.7602e+00 +5.9855e+00
223 +1.453812235e+03 +1.453812235e+03 +1.834672235e+03 +1.834672235e+03 +8.2744e-01 +4.6673e+00 +3.8611e+00 -6.4741e+00 +6.6970e+00 +5.0933e+00 +2.5618e+00 -2.6010e+00 +4.7380e+00 +9.5856e-01 +2.7995e+00 -3.9161e+00 +2.5819e-01 -4.0492e+00 -2.6977e+00 -3.6966e+00 +7.4684e-01 -4.2469e+00 -4.2499e+00 +8.0135e+00
339 +9.607177342e+02 +9.607177342e+02 +1.341577734e+03 +1.341577734e+03 +1.6062e+00 +4.0166e+00 +1.3095e+00 -4.4290e+00 +5.0945e+00 +3.3020e+00 +1.3804e+00 -1.7632e+00 +2.4976e+00 +3.4639e-01 -1.7482e-01 -4.2515e+00 +1.5791e+00 -3.5125e+00 -1.0714e+00 -3.7309e+00 +4.1528e+00 -3.3147e+00 -5.2117e+00 +3.2434e+00
436 +6.027857683e+02 +6.027857683e+02 +9.836457683e+02 +9.836457683e+02 -6.2621e-01 +4.9371e+00 +2.3449e+00 -1.5290e+00 +3.3753e+00 +2.8111e+00 +2.9906e+00 -1.9986e+00 +2.7890e+00 +3.6412e-01 +1.5085e+00 -3.6724e+00 -3.9610e-01 -3.2511e+00 -1.3546e+00 -3.3974e+00 +1.4358e+00 -3.0705e+00 -3.9695e+00 +2.3106e+00
548 +3.725655200e+02 +3.725655200e+02 +7.534255200e+02 +7.534255200e+02 -4.2805e-02 +3.9391e+00 +6.7714e-01 -1.2811e+00 +2.0273e+00 +3.5399e+00 +2.8100e+00 -2.7124e+00 +2.1205e+00 -6.5850e-02 +1.5935e+00 -4.3030e+00 -1.1986e+00 -3.9322e+00 -1.3857e+00 -3.3799e+00 +1.9245e+00 -1.8306e+00 -4.3031e+00 +3.2864e+00
651 +2.289656403e+02 +2.289656403e+02 +6.098256403e+02 +6.098256403e+02 -3.4742e-01 +3.9340e+00 +1.0585e-01 -1.6540e+00 +1.8558e+00 +3.4920e+00 +2.8106e+00 -3.4084e+00 +2.0447e+00 -6.4333e-01 +1.6674e+00 -3.5330e+00 -7.1592e-01 -3.4936e+00 -1.1500e+00 -3.0468e+00 +2.6385e+00 -9.5101e-01 -3.8248e+00 +3.6770e+00
686 +1.480915584e+02 +1.480915584e+02 +5.289515584e+02 +5.289515584e+02 -6.3122e-01 +3.9520e+00 +1.3105e-01 -2.0616e+00 +1.7792e+00 +3.1994e+00 +3.3370e+00 -3.2879e+00 +2.1295e+00 -4.9906e-01 +2.0497e+00 -3.2899e+00 -3.1829e-01 -3.6495e+00 -1.4335e+00 -2.9337e+00 +2.5501e+00 -1.3022e+00 -3.9807e+00 +3.4801e+00
811 +9.480508839e+01 +9.480508839e+01 +4.756650884e+02 +4.756650884e+02 -6.3314e-01 +3.6092e+00 +1.9090e-01 -2.3234e+00 +1.4820e+00 +3.2044e+00 +3.1198e+00 -3.3066e+00 +2.5393e+00 -2.0835e-01 +2.1066e+00 -3.2930e+00 -2.6269e-01 -3.7106e+00 -1.5387e+00 -2.7516e+00 +2.6330e+00 -1.1962e+00 -3.6607e+00 +3.3521e+00
921 +6.034282965e+01 +6.034282965e+01 +4.412028297e+02 +4.412028297e+02 -4.4450e-01 +3.6667e+00 +3.6964e-02 -2.2915e+00 +1.3413e+00 +3.2806e+00 +2.9213e+00 -3.2226e+00 +2.6764e+00 -2.8292e-01 +2.1587e+00 -3.2229e+00 -5.0476e-01 -3.6907e+00 -1.7744e+00 -2.8335e+00 +2.7605e+00 -1.5654e+00 -3.7325e+00 +3.3812e+00
1013 +3.817602670e+01 +3.817602670e+01 +4.190360267e+02 +4.190360267e+02 -4.2912e-01 +3.7799e+00 +1.0631e-01 -2.3776e+00 +1.4046e+00 +3.2795e+00 +3.0188e+00 -3.2150e+00 +2.7479e+00 -4.3737e-01 +2.2636e+00 -3.3113e+00 -3.3688e-01 -3.6615e+00 -1.8035e+00 -2.8004e+00 +2.7224e+00 -1.4557e+00 -3.7745e+00 +3.3658e+00
1115 +2.307241172e+01 +2.307241172e+01 +4.039324117e+02 +4.039324117e+02 -4.6253e-01 +3.7392e+00 +9.8323e-02 -2.3619e+00 +1.4139e+00 +3.1906e+00 +2.9989e+00 -3.2074e+00 +2.7669e+00 -5.0388e-01 +2.2595e+00 -3.2530e+00 -3.3403e-01 -3.6938e+00 -1.6983e+00 -2.8148e+00 +2.7260e+00 -1.3888e+00 -3.7911e+00 +3.3519e+00
1245 +1.497719754e+01 +1.497719754e+01 +3.958371975e+02 +3.958371975e+02 -4.7274e-01 +3.7358e+00 +9.5639e-02 -2.3031e+00 +1.3555e+00 +3.1905e+00 +3.0566e+00 -3.2258e+00 +2.8013e+00 -5.0050e-01 +2.2246e+00 -3.2579e+00 -3.1510e-01 -3.7182e+00 -1.7538e+00 -2.8206e+00 +2.7544e+00 -1.3746e+00 -3.7730e+00 +3.3716e+00
1443 +9.912762873e+00 +9.912762873e+00 +3.907727629e+02 +3.907727629e+02 -4.7210e-01 +3.7014e+00 +9.0450e-02 -2.2949e+00 +1.3516e+00 +3.2057e+00 +3.0276e+00 -3.2210e+00 +2.7786e+00 -4.9174e-01 +2.2061e+00 -3.2847e+00 -3.2040e-01 -3.6850e+00 -1.7493e+00 -2.8468e+00 +2.7800e+00 -1.3842e+00 -3.7852e+00 +3.3432e+00
1623 +6.259600122e+00 +6.259600122e+00 +3.871196001e+02 +3.871196001e+02 -4.7594e-01 +3.7068e+00 +6.8000e-02 -2.2951e+00 +1.3591e+00 +3.2150e+00 +3.0279e+00 -3.2098e+00 +2.7632e+00 -4.9070e-01 +2.2023e+00 -3.2800e+00 -3.2487e-01 -3.6947e+00 -1.7508e+00 -2.8603e+00 +2.7716e+00 -1.3977e+00 -3.7752e+00 +3.3484e+00
1846 +3.963835165e+00 +3.963835165e+00 +3.848238352e+02 +3.848238352e+02 -4.7483e-01 +3.7127e+00 +7.5792e-02 -2.2909e+00 +1.3700e+00 +3.2131e+00 +3.0242e+00 -3.2042e+00 +2.7655e+00 -4.9238e-01 +2.2100e+00 -3.2798e+00 -3.2375e-01 -3.7009e+00 -1.7483e+00 -2.8621e+00 +2.7767e+00 -1.4007e+00 -3.7837e+00 +3.3442e+00
% function evaluation | noise-free fitness - Fopt (-2.282700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.091159888e+03 +3.091159888e+03 +2.862889888e+03 +2.862889888e+03 +7.5075e-01 +3.1303e+00 -4.4414e+00 +1.9318e+00 -2.3157e+00 -3.4999e+00 -4.4676e+00 +1.5534e+00 -9.9976e-01 +4.8378e-01 +1.9076e+00 -2.2526e+00 +3.9333e+00 -4.8976e+00 +1.0394e+00 +6.8054e-02 -3.5865e+00 +3.3620e+00 -3.4397e+00 -4.4234e+00
20 +2.455882502e+03 +2.455882502e+03 +2.227612502e+03 +2.227612502e+03 +3.9676e+00 +1.8842e+00 +5.3226e+00 -2.7442e-01 -2.1446e+00 -5.6671e+00 -5.4303e+00 -2.5495e+00 +5.7088e+00 +1.5314e+00 -7.3633e-01 -2.9273e+00 +4.2473e+00 -1.4556e+00 +2.2935e+00 +6.2871e+00 +3.5336e-01 +6.7808e-01 -2.0215e+00 -2.1937e-01
191 +1.457224503e+03 +1.457224503e+03 +1.228954503e+03 +1.228954503e+03 +1.4545e+00 +4.3159e-01 +2.0777e+00 -4.0214e+00 -3.5094e+00 -1.7393e+00 -4.0665e+00 +1.9543e+00 +3.2485e+00 -3.1331e+00 -2.5762e+00 -1.1457e+00 -3.3770e+00 -1.4111e+00 -1.3875e+00 +2.3301e+00 -2.5143e-01 +4.7300e-01 -1.6975e+00 -3.7587e+00
301 +8.601066764e+02 +8.601066764e+02 +6.318366764e+02 +6.318366764e+02 +1.7795e-02 +1.2669e-01 +2.3673e+00 -1.7433e+00 -3.8951e+00 -9.2347e-02 -3.2343e+00 +2.3339e+00 +6.0925e-01 -2.0596e+00 -2.3668e+00 +4.6884e-01 -4.8028e+00 +2.7725e-01 +1.2787e+00 +2.2555e-01 -2.5718e+00 +1.4089e+00 -3.7434e+00 +7.2365e-01
405 +5.875481481e+02 +5.875481481e+02 +3.592781481e+02 +3.592781481e+02 +1.6804e+00 +9.5914e-01 +1.4378e+00 -1.6207e+00 -2.3617e+00 +4.5302e-01 -3.1519e+00 +1.0319e+00 -5.8111e-01 -2.1496e+00 -1.9197e+00 -5.6615e-02 -3.2457e+00 +4.9055e-01 -2.0880e+00 -2.3718e+00 -7.5284e-01 +9.8711e-01 -3.7742e+00 +5.3007e-02
475 +3.797676100e+02 +3.797676100e+02 +1.514976100e+02 +1.514976100e+02 +2.1047e+00 +7.1141e-01 +2.5151e+00 -1.8161e+00 -1.2151e+00 +5.5455e-01 -3.3369e+00 +1.0835e+00 +2.9217e-01 -3.1423e+00 -2.2660e+00 -5.7718e-03 -2.5494e+00 -1.4870e-01 -1.1949e+00 -1.3985e+00 -3.8864e-01 +1.2130e-01 -3.8306e+00 -1.0212e-01
624 +2.505806806e+02 +2.505806806e+02 +2.231068058e+01 +2.231068058e+01 +1.8042e+00 +7.5145e-01 +3.1242e+00 -2.4479e+00 -1.0168e+00 +3.8079e-01 -3.9183e+00 +3.9305e-01 +8.8696e-01 -3.5624e+00 -1.7448e+00 -5.6535e-01 -2.3336e+00 +1.9741e-01 -4.8211e-01 -1.3261e+00 -1.0441e+00 +1.3928e+00 -4.3602e+00 +8.1830e-01
703 +1.475698382e+02 +1.475698382e+02 -8.070016180e+01 -8.070016180e+01 +1.5644e+00 +5.2707e-01 +2.9442e+00 -2.4363e+00 -6.8156e-01 -7.1075e-02 -3.7630e+00 +2.6683e-01 +7.3862e-01 -3.1282e+00 -2.0510e+00 -6.7288e-01 -1.9187e+00 -3.9315e-01 -5.6399e-01 -8.1530e-01 -1.1265e+00 +1.4961e+00 -3.9355e+00 +8.9903e-01
750 +9.500273984e+01 +9.500273984e+01 -1.332672602e+02 -1.332672602e+02 +1.7202e+00 +4.0754e-01 +3.0095e+00 -2.2519e+00 -8.3979e-01 -4.0754e-01 -3.5720e+00 +4.1474e-01 +8.1026e-01 -3.4501e+00 -1.9974e+00 -8.6328e-01 -1.9397e+00 -2.9972e-01 -7.9953e-01 -5.0853e-01 -1.2287e+00 +1.4951e+00 -3.7009e+00 +9.1674e-01
881 +5.826525436e+01 +5.826525436e+01 -1.700047456e+02 -1.700047456e+02 +1.8132e+00 +5.3422e-01 +2.7544e+00 -2.3218e+00 -8.2445e-01 -5.7167e-01 -3.3679e+00 +4.7312e-01 +6.9365e-01 -3.2201e+00 -2.1233e+00 -8.3035e-01 -1.7744e+00 -1.0553e-01 -7.4039e-01 -3.7767e-01 -1.4989e+00 +1.3994e+00 -3.5574e+00 +8.7578e-01
923 +3.560971001e+01 +3.560971001e+01 -1.926602900e+02 -1.926602900e+02 +1.7792e+00 +5.4647e-01 +2.7769e+00 -2.3838e+00 -8.5112e-01 -6.0724e-01 -3.4170e+00 +4.4292e-01 +6.6154e-01 -3.1392e+00 -2.0834e+00 -8.0851e-01 -1.7484e+00 -1.9873e-01 -7.5955e-01 -3.7756e-01 -1.4033e+00 +1.3669e+00 -3.5678e+00 +8.3111e-01
991 +2.358885155e+01 +2.358885155e+01 -2.046811485e+02 -2.046811485e+02 +1.7700e+00 +5.5865e-01 +2.7024e+00 -2.4282e+00 -8.3577e-01 -6.1154e-01 -3.4622e+00 +4.3797e-01 +6.8490e-01 -3.2627e+00 -2.0364e+00 -8.4373e-01 -1.7500e+00 -1.2936e-01 -7.2795e-01 -4.1890e-01 -1.3323e+00 +1.4051e+00 -3.5870e+00 +8.4288e-01
1186 +1.554015393e+01 +1.554015393e+01 -2.127298461e+02 -2.127298461e+02 +1.7500e+00 +5.6672e-01 +2.7475e+00 -2.4048e+00 -8.3693e-01 -5.7861e-01 -3.4989e+00 +4.0897e-01 +7.2110e-01 -3.2778e+00 -2.0340e+00 -8.1131e-01 -1.7496e+00 -1.7106e-01 -7.7678e-01 -4.2456e-01 -1.2904e+00 +1.3842e+00 -3.5983e+00 +8.6420e-01
1287 +9.241525426e+00 +9.241525426e+00 -2.190284746e+02 -2.190284746e+02 +1.7547e+00 +5.7191e-01 +2.7376e+00 -2.3945e+00 -8.6057e-01 -6.0146e-01 -3.4901e+00 +4.4398e-01 +7.2327e-01 -3.2575e+00 -2.0069e+00 -8.1748e-01 -1.7932e+00 -1.8318e-01 -7.5883e-01 -4.4067e-01 -1.2844e+00 +1.3612e+00 -3.6010e+00 +8.2985e-01
1341 +5.961698877e+00 +5.961698877e+00 -2.223083011e+02 -2.223083011e+02 +1.7582e+00 +5.9146e-01 +2.7496e+00 -2.3768e+00 -8.4548e-01 -5.9394e-01 -3.4841e+00 +4.2570e-01 +7.1672e-01 -3.2614e+00 -2.0221e+00 -8.0500e-01 -1.7798e+00 -1.8623e-01 -7.3945e-01 -4.6589e-01 -1.2711e+00 +1.3542e+00 -3.5955e+00 +8.4672e-01
1473 +3.705318199e+00 +3.705318199e+00 -2.245646818e+02 -2.245646818e+02 +1.7581e+00 +6.0693e-01 +2.7400e+00 -2.3756e+00 -8.5641e-01 -5.9114e-01 -3.4841e+00 +4.3373e-01 +7.0555e-01 -3.2459e+00 -2.0267e+00 -8.0150e-01 -1.7852e+00 -1.9956e-01 -7.5075e-01 -4.6139e-01 -1.2706e+00 +1.3541e+00 -3.5990e+00 +8.4397e-01
1530 +2.204397165e+00 +2.204397165e+00 -2.260656028e+02 -2.260656028e+02 +1.7527e+00 +5.9613e-01 +2.7407e+00 -2.3765e+00 -8.6390e-01 -5.9077e-01 -3.4859e+00 +4.3463e-01 +7.0379e-01 -3.2471e+00 -2.0314e+00 -7.9763e-01 -1.7885e+00 -1.8978e-01 -7.4691e-01 -4.5818e-01 -1.2674e+00 +1.3539e+00 -3.5941e+00 +8.3781e-01
1640 +1.464465579e+00 +1.464465579e+00 -2.268055344e+02 -2.268055344e+02 +1.7572e+00 +5.9378e-01 +2.7402e+00 -2.3818e+00 -8.6780e-01 -5.8456e-01 -3.4798e+00 +4.3885e-01 +7.0596e-01 -3.2508e+00 -2.0298e+00 -7.9944e-01 -1.7849e+00 -1.9183e-01 -7.5408e-01 -4.5794e-01 -1.2704e+00 +1.3545e+00 -3.5932e+00 +8.3571e-01
1751 +9.778957385e-01 +9.778957385e-01 -2.272921043e+02 -2.272921043e+02 +1.7574e+00 +5.9347e-01 +2.7379e+00 -2.3795e+00 -8.6775e-01 -5.8826e-01 -3.4780e+00 +4.3892e-01 +7.0458e-01 -3.2485e+00 -2.0289e+00 -7.9749e-01 -1.7897e+00 -1.9069e-01 -7.5127e-01 -4.6146e-01 -1.2692e+00 +1.3512e+00 -3.5943e+00 +8.3642e-01
1866 +6.090859723e-01 +6.090859723e-01 -2.276609140e+02 -2.276609140e+02 +1.7561e+00 +5.9451e-01 +2.7377e+00 -2.3788e+00 -8.6762e-01 -5.8583e-01 -3.4782e+00 +4.3940e-01 +7.0512e-01 -3.2482e+00 -2.0267e+00 -7.9695e-01 -1.7887e+00 -1.9295e-01 -7.5331e-01 -4.6093e-01 -1.2703e+00 +1.3523e+00 -3.5947e+00 +8.3862e-01
2018 +3.647207579e-01 +3.647207579e-01 -2.279052792e+02 -2.279052792e+02 +1.7556e+00 +5.9414e-01 +2.7369e+00 -2.3795e+00 -8.6782e-01 -5.8382e-01 -3.4790e+00 +4.3925e-01 +7.0472e-01 -3.2482e+00 -2.0264e+00 -7.9849e-01 -1.7893e+00 -1.9379e-01 -7.5356e-01 -4.6123e-01 -1.2711e+00 +1.3537e+00 -3.5950e+00 +8.3868e-01
2183 +2.458898051e-01 +2.458898051e-01 -2.280241102e+02 -2.280241102e+02 +1.7562e+00 +5.9364e-01 +2.7369e+00 -2.3796e+00 -8.6795e-01 -5.8396e-01 -3.4791e+00 +4.3947e-01 +7.0415e-01 -3.2483e+00 -2.0268e+00 -7.9815e-01 -1.7893e+00 -1.9360e-01 -7.5366e-01 -4.6183e-01 -1.2707e+00 +1.3536e+00 -3.5950e+00 +8.3815e-01
2385 +1.545316481e-01 +1.545316481e-01 -2.281154684e+02 -2.281154684e+02 +1.7564e+00 +5.9377e-01 +2.7370e+00 -2.3796e+00 -8.6769e-01 -5.8393e-01 -3.4793e+00 +4.3937e-01 +7.0437e-01 -3.2486e+00 -2.0266e+00 -7.9815e-01 -1.7896e+00 -1.9347e-01 -7.5351e-01 -4.6182e-01 -1.2709e+00 +1.3536e+00 -3.5952e+00 +8.3832e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.547443143e+03 +3.547443143e+03 +4.547443143e+03 +4.547443143e+03 +6.8807e-01 -1.7186e+00 +1.1590e+00 +4.0114e+00 -1.0834e+00 -3.0977e-01 -3.1983e+00 -4.6852e+00 -4.5758e+00 +2.9816e+00 -3.7830e+00 +7.9458e-02 -4.4584e+00 -3.9550e+00 +1.9781e-01 +2.5487e+00 -1.8707e+00 +3.4832e+00 -2.7410e+00 -3.3486e+00
71 +2.246197408e+03 +2.246197408e+03 +3.246197408e+03 +3.246197408e+03 -7.6321e-01 +1.7564e+00 +6.4610e+00 +4.2969e-02 +1.0708e+00 +1.5216e+00 -8.6440e+00 +7.0898e-01 -2.1147e+00 -1.0280e+00 -9.1163e-01 +4.1259e+00 -7.1287e+00 +3.3776e+00 -1.4559e-01 -5.3296e+00 -3.3232e+00 +3.1853e+00 +1.0891e+00 +4.6508e+00
200 +1.425684190e+03 +1.425684190e+03 +2.425684190e+03 +2.425684190e+03 -7.7939e+00 +3.3609e+00 +1.1062e+00 -6.6878e-01 +6.8689e-01 -1.0919e-01 +1.6000e-01 -5.5843e-01 +4.2117e+00 -1.1754e+00 +6.5433e-01 +2.9680e+00 -3.0511e+00 +3.2140e+00 +4.2276e-01 -4.2154e+00 -3.7404e+00 -8.4970e-01 +1.5787e+00 +4.1339e-01
297 +9.593349256e+02 +9.593349256e+02 +1.959334926e+03 +1.959334926e+03 -5.2325e+00 +3.3917e+00 +1.2601e+00 -2.2509e+00 +1.1524e+00 +1.5287e+00 +6.2781e-01 +1.1855e+00 +4.2627e-01 -9.8212e-01 +1.6589e+00 +3.9102e+00 -2.6632e+00 -1.6579e-01 -1.7406e+00 -4.3241e+00 -2.3013e+00 -1.9062e+00 +2.7793e+00 -1.1289e-01
382 +6.051869263e+02 +6.051869263e+02 +1.605186926e+03 +1.605186926e+03 -4.6965e+00 +3.7019e+00 +7.0828e-01 -2.2274e-01 +6.4004e-01 +9.1067e-01 -7.4075e-01 -5.3574e-01 -2.8037e-01 -1.6156e+00 +1.3306e+00 +2.7330e+00 -3.1323e+00 +1.8786e+00 -3.5432e+00 -2.5522e+00 -2.8568e+00 -8.2862e-02 +2.7640e+00 +4.3749e-01
459 +3.607097717e+02 +3.607097717e+02 +1.360709772e+03 +1.360709772e+03 -4.1241e+00 +3.5756e+00 +2.1116e+00 -3.3827e-01 +8.8854e-01 +2.2770e+00 -6.4111e-01 -1.0799e+00 +7.9499e-01 -1.7567e+00 +1.6893e+00 +3.3142e+00 -2.1131e+00 +1.9592e+00 -2.2758e+00 -1.5662e+00 -2.7321e+00 -5.8177e-01 +2.6616e+00 +2.2105e-01
579 +2.413359591e+02 +2.413359591e+02 +1.241335959e+03 +1.241335959e+03 -4.0488e+00 +2.9565e+00 +2.8977e+00 -7.3851e-01 +1.0287e+00 +1.8317e+00 -4.6891e-01 -4.3640e-01 +8.7992e-01 -2.6813e+00 +1.7096e+00 +4.0098e+00 -1.3281e+00 +1.8437e+00 -2.3480e+00 -1.9973e+00 -2.4761e+00 -6.1604e-01 +2.8951e+00 +8.3970e-01
748 +1.530466071e+02 +1.530466071e+02 +1.153046607e+03 +1.153046607e+03 -3.7018e+00 +3.5043e+00 +3.2362e+00 -5.3057e-01 +4.9476e-01 +1.9487e+00 -6.4937e-01 -5.9382e-01 +1.0604e+00 -2.4881e+00 +1.4100e+00 +4.0233e+00 -1.4214e+00 +1.8506e+00 -2.5904e+00 -1.8176e+00 -2.4180e+00 -7.2384e-01 +2.5483e+00 +7.5757e-01
832 +9.179343450e+01 +9.179343450e+01 +1.091793435e+03 +1.091793435e+03 -3.6851e+00 +3.7372e+00 +2.9010e+00 -4.1820e-01 +6.3886e-01 +1.9986e+00 -5.1753e-01 -6.1071e-01 +1.0014e+00 -2.5539e+00 +1.3733e+00 +4.0140e+00 -1.5269e+00 +2.1526e+00 -2.7625e+00 -1.7353e+00 -2.2772e+00 -7.4895e-01 +2.7079e+00 +7.5726e-01
962 +5.857013759e+01 +5.857013759e+01 +1.058570138e+03 +1.058570138e+03 -3.6904e+00 +3.8356e+00 +2.9315e+00 -2.7675e-01 +6.3324e-01 +1.9176e+00 -6.8111e-01 -5.3046e-01 +9.8134e-01 -2.6200e+00 +1.3666e+00 +3.9243e+00 -1.6502e+00 +2.0982e+00 -2.8232e+00 -1.8248e+00 -2.4179e+00 -7.0273e-01 +2.7224e+00 +7.2193e-01
1154 +3.975776561e+01 +3.975776561e+01 +1.039757766e+03 +1.039757766e+03 -3.6115e+00 +3.8076e+00 +2.9150e+00 -2.2825e-01 +6.6241e-01 +1.9316e+00 -7.4710e-01 -5.5225e-01 +1.0774e+00 -2.6206e+00 +1.2832e+00 +4.0465e+00 -1.7281e+00 +2.0673e+00 -2.8136e+00 -1.8047e+00 -2.5158e+00 -7.0347e-01 +2.6980e+00 +7.6065e-01
1364 +2.456690922e+01 +2.456690922e+01 +1.024566909e+03 +1.024566909e+03 -3.5400e+00 +3.8741e+00 +2.9295e+00 -2.0506e-01 +6.8202e-01 +1.9262e+00 -7.7612e-01 -5.4290e-01 +1.0908e+00 -2.6370e+00 +1.2305e+00 +4.0173e+00 -1.7932e+00 +2.0891e+00 -2.8528e+00 -1.8340e+00 -2.5226e+00 -7.0600e-01 +2.6834e+00 +7.4544e-01
% function evaluation | noise-free fitness - Fopt (6.551000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.168863371e+03 +3.168863371e+03 +3.234373371e+03 +3.234373371e+03 +1.6012e+00 -4.5873e+00 -4.3971e+00 -7.6939e-01 +6.6910e-01 +2.0890e+00 -4.3210e+00 +4.1841e+00 -3.9585e+00 +4.8812e+00 -4.3276e+00 +2.3280e+00 -1.3871e+00 -3.8314e-01 -4.4028e+00 -2.0190e+00 -2.4691e+00 -6.2410e-01 +2.9476e+00 +2.8927e+00
105 +2.280644041e+03 +2.280644041e+03 +2.346154041e+03 +2.346154041e+03 -8.4938e+00 +5.2268e-01 -2.2561e+00 -5.4210e+00 -3.6748e-02 -1.4832e+00 +1.3789e+00 +1.3778e+00 -2.5626e+00 -8.4117e-01 -2.7984e+00 +2.0137e+00 -4.8233e+00 -7.2849e+00 -2.7385e+00 -1.3559e+00 -1.2690e+00 +5.5173e+00 -1.1197e+00 -5.1782e+00
207 +1.530730601e+03 +1.530730601e+03 +1.596240601e+03 +1.596240601e+03 -4.4076e+00 +1.5801e+00 -4.0027e+00 -2.7476e+00 +2.5744e+00 -3.5775e-01 -3.2877e-02 -5.2134e-01 -7.8405e-01 +2.5605e-01 -4.3621e+00 -3.1044e+00 -5.0343e+00 -3.6409e+00 -4.0073e+00 -1.4316e+00 +1.0618e+00 +3.4868e+00 -4.5481e+00 -9.1045e-01
375 +9.731625543e+02 +9.731625543e+02 +1.038672554e+03 +1.038672554e+03 -1.0843e+00 +2.2519e+00 -1.5984e+00 -1.4827e+00 +1.0539e+00 -2.7185e-01 -8.0431e-01 -1.0242e+00 +1.8596e+00 +1.8100e+00 -1.6850e+00 -3.5895e+00 -1.6387e+00 -4.5310e+00 -2.6891e+00 -2.3556e+00 +4.2548e-01 +1.6819e+00 -5.0506e+00 -3.6326e+00
477 +6.044929050e+02 +6.044929050e+02 +6.700029050e+02 +6.700029050e+02 -5.6055e-01 +1.2282e+00 -8.5831e-01 -9.2707e-01 -1.2427e+00 -1.3502e+00 -1.8815e+00 -4.8357e-01 +3.0494e+00 +1.4500e+00 -1.9569e+00 -4.2832e+00 -7.2910e-01 -3.2106e+00 -2.2470e+00 -1.5508e+00 +1.5286e+00 -2.3010e-01 -4.3028e+00 -3.2301e+00
528 +3.642680202e+02 +3.642680202e+02 +4.297780202e+02 +4.297780202e+02 -1.2333e+00 +1.5876e+00 -1.0590e+00 -1.2108e+00 -2.4907e+00 -1.4557e+00 -1.2201e+00 -4.3015e-01 +2.8584e+00 +1.0171e+00 -2.6756e+00 -3.5267e+00 +2.0551e-01 -1.1077e+00 -2.2119e+00 -2.7212e-01 +1.8718e+00 +1.6336e-01 -3.2516e+00 -3.4612e+00
665 +2.473157613e+02 +2.473157613e+02 +3.128257613e+02 +3.128257613e+02 -1.7697e+00 +1.9979e+00 -9.3552e-01 -1.4996e+00 -2.0575e+00 -1.2726e+00 -7.4403e-01 -9.1230e-01 +2.9704e+00 +3.0074e-01 -3.0838e+00 -3.4217e+00 -6.4270e-02 -4.9314e-01 -1.5197e+00 -3.1382e-01 +1.9911e+00 +2.1997e-01 -3.6390e+00 -3.3642e+00
756 +1.465002865e+02 +1.465002865e+02 +2.120102865e+02 +2.120102865e+02 -1.8296e+00 +1.3432e+00 -9.1435e-01 -1.9711e+00 -2.0201e+00 -1.1780e+00 -4.0872e-01 -9.6644e-01 +3.0007e+00 +4.8552e-01 -3.1691e+00 -3.5445e+00 +5.0282e-02 -4.9983e-02 -1.0934e+00 -4.4573e-01 +1.9390e+00 +4.5427e-01 -3.2251e+00 -3.1970e+00
784 +9.796294440e+01 +9.796294440e+01 +1.634729444e+02 +1.634729444e+02 -1.8627e+00 +1.1228e+00 -9.7019e-01 -1.9936e+00 -2.0767e+00 -1.1652e+00 -4.2678e-01 -9.5064e-01 +3.1504e+00 +5.0626e-01 -3.0823e+00 -3.7433e+00 +2.4902e-01 -2.3306e-02 -1.3509e+00 -3.4098e-01 +1.9580e+00 +4.3850e-01 -3.2401e+00 -3.1783e+00
